,회원번호,조합원상태,주소,성별,연령,배송서비스신청여부,모바일알람여부,Gold_member,연령대,R,F,Score,고객등급
5929,375969920,정상회원,수지구-상현동,여,47.0,미신청,미수신,normal,40대,197,2,19621.9,4
5930,376253888,정상회원,기흥구-보라동,여,67.0,미신청,미수신,normal,60대,6,1,3176.1000000000004,1
5931,376625088,정상회원,수지구-신봉동,여,67.0,신청,미수신,normal,60대,12,20,213038.4,2
5932,377105792,정상회원,수지구-풍덕천동,여,48.0,미신청,미수신,normal,40대,29,6,35025.100000000006,4
5933,377282112,정상회원,기타-기타,여,49.0,신청,미수신,normal,40대,8,6,141589.4,3
5934,377605056,정상회원,수지구-풍덕천동,여,47.0,미신청,미수신,normal,40대,7,35,180383.2,2
5935,377612480,정상회원,수지구-신봉동,여,50.0,미신청,미수신,normal,50대,21,16,138562.9,3
5936,377644032,정상회원,수지구-풍덕천동,여,50.0,미신청,수신,normal,50대,1,64,1461758.1,2
5937,377696000,정상회원,분당구-정자동,여,48.0,미신청,미수신,normal,40대,15,1,13473.4,5
5938,377950272,정상회원,서울 강남구-기타,여,49.0,미신청,미수신,normal,40대,16,1,3441.5,1
5939,377972544,정상회원,수지구-성복동,여,49.0,미신청,미수신,normal,40대,22,8,57811.00000000001,4
5940,378174848,정상회원,분당구-야탑동,여,48.0,미신청,미수신,normal,40대,4,8,27530.4,4
5941,378223104,정상회원,수지구-상현동,여,47.0,미신청,미수신,normal,40대,47,5,26865.4,4
5942,378319616,정상회원,기타-기타,여,45.0,미신청,미수신,normal,40대,0,18,57642.200000000004,4
5943,378367872,정상회원,수지구-상현동,여,43.0,미신청,미수신,normal,40대,23,15,91338.00000000001,3
5944,378416128,정상회원,서울 강남구-기타,여,45.0,미신청,미수신,normal,40대,4,8,131200.0,3
5945,378709376,탈퇴,기타-기타,여,49.0,미신청,미수신,normal,40대,284,1,5083.900000000001,5
5946,378722368,정상회원,수지구-기타,여,50.0,미신청,미수신,normal,50대,14,8,53257.40000000001,4
5947,378746496,정상회원,수지구-신봉동,여,47.0,미신청,미수신,normal,40대,6,3,33118.3,4
5948,378861568,정상회원,수지구-상현동,여,51.0,미신청,미수신,normal,50대,244,1,5057.900000000001,5
5949,379106560,정상회원,수지구-동천동,여,49.0,미신청,미수신,normal,40대,4,38,250452.19999999998,2
5950,379162240,정상회원,수지구-풍덕천동,여,52.0,미신청,미수신,normal,50대,4,1,20138.7,4
5951,379186368,정상회원,분당구-중동,여,55.0,신청,미수신,normal,50대,6,23,242875.1,2
5952,379201216,정상회원,수지구-성복동,여,46.0,신청,미수신,normal,40대,47,14,149926.5,3
5953,379325568,정상회원,수원 영통구-기타,여,53.0,미신청,미수신,normal,50대,67,1,8250.599999999999,5
5954,379362688,정상회원,기흥구-보정동,남,46.0,미신청,미수신,normal,40대,274,3,11328.699999999999,5
5955,379394240,정상회원,수지구-풍덕천동,여,48.0,미신청,미수신,normal,40대,4,50,796854.6000000001,2
5956,379817408,정상회원,수지구-동천동,여,67.0,미신청,미수신,normal,60대,29,3,7955.8,5
5957,37992320,정상회원,수지구-성복동,여,59.0,미신청,미수신,normal,50대,44,1,95707.90000000001,3
5958,380329664,정상회원,수지구-신봉동,남,56.0,미신청,미수신,normal,50대,42,4,12241.000000000002,5
5959,380409472,정상회원,수지구-동천동,여,59.0,미신청,미수신,normal,50대,18,33,561156.5,2
5960,380658176,정상회원,수지구-풍덕천동,여,48.0,미신청,미수신,normal,40대,32,9,88591.09999999999,3
5961,380682304,정상회원,수지구-풍덕천동,여,43.0,미신청,미수신,normal,40대,5,7,128803.40000000001,3
5962,380775104,정상회원,수지구-성복동,여,54.0,미신청,미수신,normal,50대,23,2,10254.900000000001,5
5963,380782528,정상회원,수지구-동천동,여,55.0,미신청,미수신,normal,50대,302,1,2015.7000000000003,1
5964,380806656,정상회원,분당구-백현동,여,48.0,미신청,미수신,normal,40대,100,1,14290.3,5
5965,380834496,정상회원,수지구-성복동,여,51.0,미신청,미수신,normal,50대,2,31,198840.69999999998,2
5966,380929152,정상회원,수지구-상현동,여,43.0,미신청,미수신,normal,40대,286,1,3513.7000000000003,1
5967,381042368,정상회원,수지구-풍덕천동,여,50.0,미신청,미수신,normal,50대,226,1,928.1,1
5968,381044224,정상회원,기타-기타,여,49.0,미신청,미수신,normal,40대,0,34,164383.40000000002,2
5969,381129600,정상회원,기타-기타,여,53.0,미신청,미수신,normal,50대,32,8,33418.00000000001,4
5970,381240960,정상회원,수지구-신봉동,여,50.0,미신청,미수신,normal,50대,63,4,18054.7,4
5971,381472960,정상회원,서울 송파구-기타,여,48.0,미신청,미수신,normal,40대,291,1,8795.800000000001,5
5972,381593600,정상회원,수지구-풍덕천동,여,46.0,신청,미수신,normal,40대,14,22,148138.0,3
5973,381879424,정상회원,수지구-풍덕천동,여,52.0,미신청,수신,VIP,50대,0,170,3600947.4000000004,2
5974,382276608,정상회원,수지구-신봉동,여,53.0,미신청,미수신,normal,50대,43,2,20663.3,4
5975,382400960,정상회원,기타-기타,여,63.0,미신청,미수신,normal,60대,32,3,13162.5,5
5976,38270720,정상회원,기흥구-보정동,여,70.0,미신청,미수신,normal,70대,81,2,12687.900000000001,5
5977,383108096,정상회원,수지구-동천동,여,45.0,미신청,미수신,normal,40대,22,19,151659.5,3
5978,383115520,정상회원,수지구-풍덕천동,여,48.0,신청,미수신,normal,40대,24,12,194462.4,2
5979,383117376,정상회원,수원 영통구-기타,여,45.0,미신청,미수신,normal,40대,299,1,1671.8,1
5980,383163776,정상회원,기타-기타,여,50.0,미신청,미수신,normal,50대,240,1,1766.3,1
5981,383356800,정상회원,수지구-신봉동,여,47.0,미신청,수신,VIP,40대,3,119,1009243.6,2
5982,383483008,정상회원,분당구-야탑동,여,53.0,미신청,미수신,normal,50대,120,1,11833.5,5
5983,383599936,정상회원,기타-기타,여,,미신청,미수신,normal,,2,12,76235.0,3
5984,383921024,정상회원,수지구-상현동,여,53.0,미신청,미수신,normal,50대,289,1,6805.6,5
5985,384370176,정상회원,서울 송파구-기타,여,67.0,미신청,미수신,normal,60대,3,52,531801.1,2
5986,384585472,정상회원,수지구-상현동,여,59.0,신청,미수신,normal,50대,40,21,279960.3,2
5987,384696832,정상회원,수지구-신봉동,여,67.0,미신청,미수신,normal,60대,1,41,201216.80000000002,2
5988,384804480,정상회원,수지구-상현동,여,67.0,미신청,미수신,normal,60대,11,14,76157.3,3
5989,384858304,정상회원,수지구-동천동,여,48.0,미신청,미수신,normal,40대,28,12,172100.80000000002,2
5990,384906560,정상회원,분당구-정자동,여,67.0,미신청,미수신,normal,60대,266,1,2677.3,1
5991,385079168,정상회원,수지구-풍덕천동,여,47.0,미신청,미수신,normal,40대,0,7,52266.1,4
5992,385257344,정상회원,수지구-신봉동,여,48.0,미신청,미수신,normal,40대,3,19,131793.60000000003,3
5993,385409536,정상회원,수지구-풍덕천동,여,50.0,미신청,미수신,normal,50대,43,3,24032.800000000003,4
5994,385539456,정상회원,분당구-구미동,여,39.0,미신청,미수신,normal,30대,120,5,65009.9,3
5995,385635968,정상회원,서울 강남구-기타,여,57.0,미신청,미수신,normal,50대,46,1,13310.900000000001,5
5996,385838272,정상회원,수지구-풍덕천동,여,50.0,미신청,미수신,normal,50대,23,6,51990.50000000001,4
5997,38588096,정상회원,수지구-성복동,여,50.0,미신청,수신,VIP,50대,2,88,1204754.2,2
5998,385986752,정상회원,기타-기타,여,44.0,미신청,미수신,normal,40대,99,1,10385.0,5
5999,386022016,정상회원,수지구-풍덕천동,여,48.0,미신청,미수신,normal,40대,24,3,45900.90000000001,4
6000,386027584,정상회원,수지구-풍덕천동,여,65.0,신청,미수신,normal,60대,2,28,206152.2,2
6001,386033152,정상회원,수지구-동천동,여,61.0,미신청,미수신,normal,60대,39,2,23421.3,4
6002,386365376,정상회원,수지구-신봉동,여,48.0,미신청,미수신,normal,40대,26,15,79981.5,3
6003,386417344,정상회원,광주-기타,여,42.0,신청,미수신,normal,40대,1,18,175258.30000000002,2
6004,386456320,정상회원,수지구-동천동,여,45.0,미신청,미수신,normal,40대,279,1,6961.800000000001,5
6005,386599232,정상회원,수지구-성복동,여,63.0,미신청,미수신,normal,60대,119,3,31284.800000000003,4
6006,386820096,정상회원,수지구-동천동,여,59.0,미신청,미수신,normal,50대,14,13,96984.1,3
6007,387269248,정상회원,수원 영통구-기타,여,75.0,미신청,미수신,normal,70대,66,2,26017.2,4
6008,387367616,정상회원,기흥구-보정동,여,50.0,미신청,미수신,normal,50대,45,8,61557.3,3
6009,387430720,정상회원,기타-기타,여,61.0,미신청,미수신,normal,60대,10,1,4591.700000000001,5
6010,387445568,정상회원,수지구-신봉동,여,45.0,신청,미수신,normal,40대,33,19,199706.20000000004,2
6011,387662720,정상회원,수지구-죽전동,여,50.0,미신청,미수신,normal,50대,126,11,82476.70000000001,3
6012,387725824,정상회원,수지구-상현동,여,42.0,신청,미수신,normal,40대,10,34,243711.2,2
6013,387850176,정상회원,기타-기타,여,49.0,미신청,미수신,normal,40대,75,1,13302.2,5
6014,387918848,정상회원,수지구-풍덕천동,여,47.0,미신청,미수신,normal,40대,131,2,30209.3,4
6015,388024640,정상회원,수지구-동천동,여,45.0,미신청,미수신,normal,40대,57,4,22268.100000000002,4
6016,38808960,정상회원,수지구-동천동,여,71.0,미신청,미수신,normal,70대,34,30,610886.8,2
6017,388110016,정상회원,수지구-신봉동,여,47.0,신청,미수신,normal,40대,10,30,291570.4,2
6018,38842368,정상회원,수지구-동천동,여,59.0,미신청,미수신,normal,50대,19,18,93154.90000000001,3
6019,388505344,정상회원,수지구-상현동,여,58.0,신청,미수신,normal,50대,42,25,257831.7,2
6020,38859072,정상회원,분당구-구미동,여,57.0,미신청,미수신,normal,50대,157,2,13967.1,5
6021,38862784,정상회원,수지구-성복동,여,72.0,신청,미수신,normal,70대,1,23,217061.40000000002,2
6022,38866496,탈퇴,광주-기타,여,72.0,미신청,미수신,normal,70대,78,1,3805.7000000000003,1
6023,388767040,정상회원,분당구-서현동,여,60.0,미신청,미수신,normal,60대,239,1,27431.8,4
6024,388878400,정상회원,수지구-상현동,남,50.0,미신청,미수신,normal,50대,1,21,110008.8,3
6025,38903616,정상회원,분당구-구미동,여,63.0,미신청,미수신,normal,60대,145,12,96331.70000000001,3
6026,389065856,정상회원,수지구-신봉동,여,54.0,미신청,수신,VIP,50대,0,154,1376702.2,2
6027,38918464,정상회원,수지구-상현동,여,66.0,미신청,미수신,normal,60대,1,75,578327.7999999999,2
6028,389223616,정상회원,수지구-풍덕천동,여,44.0,미신청,미수신,normal,40대,134,1,3482.9000000000005,1
6029,389231040,정상회원,분당구-서현동,여,46.0,미신청,미수신,normal,40대,65,6,17250.7,4
6030,389294144,정상회원,분당구-판교동,여,46.0,미신청,미수신,normal,40대,70,4,36583.799999999996,4
6031,38933312,정상회원,기흥구-보정동,여,73.0,미신청,미수신,normal,70대,38,8,60487.4,3
6032,389425920,정상회원,수지구-성복동,여,74.0,미신청,미수신,normal,70대,14,4,28559.800000000003,4
6033,389437056,정상회원,기흥구-영덕동,여,46.0,미신청,미수신,normal,40대,137,1,5587.2,5
6034,38955584,정상회원,수지구-상현동,여,64.0,미신청,미수신,normal,60대,16,6,68073.40000000001,3
6035,38959296,정상회원,수지구-풍덕천동,여,57.0,미신청,수신,VIP,50대,1,168,925613.7000000001,2
6036,38968576,정상회원,기타-기타,여,73.0,미신청,미수신,normal,70대,128,4,21327.2,4
6037,389847232,정상회원,수지구-동천동,여,60.0,미신청,미수신,normal,60대,39,7,56044.00000000001,4
6038,390075520,정상회원,기흥구-보정동,여,45.0,신청,미수신,normal,40대,13,17,282071.6,2
6039,390095936,정상회원,분당구-백현동,여,37.0,미신청,미수신,normal,30대,40,1,18443.1,4
6040,39053952,정상회원,수지구-신봉동,여,60.0,신청,미수신,normal,60대,5,16,127366.1,3
6041,390569216,정상회원,수지구-풍덕천동,여,48.0,미신청,미수신,normal,40대,10,30,359548.80000000005,2
6042,390691712,정상회원,수지구-풍덕천동,여,46.0,미신청,미수신,normal,40대,0,3,16312.1,4
6043,390882880,정상회원,수지구-상현동,여,68.0,미신청,미수신,normal,60대,1,59,518938.20000000007,2
6044,391003520,정상회원,수지구-성복동,여,58.0,미신청,미수신,normal,50대,0,36,328448.4,2
6045,391224384,정상회원,수지구-신봉동,남,50.0,신청,미수신,normal,50대,3,33,313207.0,2
6046,391289344,정상회원,수지구-성복동,여,66.0,미신청,미수신,normal,60대,8,8,91355.6,3
6047,391473088,정상회원,수지구-상현동,여,48.0,미신청,미수신,normal,40대,54,2,6493.200000000001,5
6048,391666112,정상회원,분당구-정자동,여,58.0,미신청,미수신,normal,50대,96,7,138882.50000000003,3
6049,391695808,정상회원,수원 팔달구-기타,여,44.0,미신청,미수신,normal,40대,200,1,21764.7,4
6050,391779328,정상회원,기타-기타,여,45.0,미신청,미수신,normal,40대,220,1,1351.1000000000001,1
6051,391994624,정상회원,수지구-신봉동,여,46.0,신청,미수신,normal,40대,25,22,239232.7,2
6052,392336128,정상회원,수지구-풍덕천동,여,48.0,미신청,미수신,normal,40대,48,2,7337.800000000001,5
6053,392556992,정상회원,수지구-신봉동,여,56.0,미신청,미수신,normal,50대,12,8,83353.2,3
6054,392584832,정상회원,수지구-상현동,남,69.0,미신청,미수신,normal,60대,1,50,459932.30000000005,2
6055,392627520,정상회원,기타-기타,여,58.0,미신청,미수신,normal,50대,58,4,29389.0,4
6056,392679488,정상회원,수지구-풍덕천동,여,46.0,신청,미수신,normal,40대,12,25,350357.10000000003,2
6057,39284096,정상회원,수원 영통구-기타,여,55.0,미신청,미수신,normal,50대,130,1,12749.3,5
6058,39287808,정상회원,기타-기타,여,48.0,미신청,미수신,normal,40대,78,1,11539.7,5
6059,393141632,정상회원,수지구-성복동,여,40.0,미신청,미수신,normal,40대,92,8,90832.4,3
6060,393277120,정상회원,수지구-풍덕천동,여,48.0,신청,미수신,normal,40대,8,24,145507.60000000003,3
6061,393343936,정상회원,수지구-동천동,여,47.0,미신청,수신,normal,40대,9,59,827288.6000000001,2
6062,393373632,정상회원,수지구-상현동,여,43.0,미신청,미수신,normal,40대,13,8,115744.1,3
6063,393429312,정상회원,수지구-성복동,여,59.0,미신청,미수신,normal,50대,39,10,33340.50000000001,4
6064,393533248,정상회원,분당구-야탑동,여,43.0,미신청,미수신,normal,40대,19,5,46324.600000000006,4
6065,393538816,정상회원,수지구-풍덕천동,여,51.0,미신청,미수신,normal,50대,4,9,33906.700000000004,4
6066,393733696,정상회원,수지구-풍덕천동,여,50.0,미신청,미수신,normal,50대,30,17,153187.7,3
6067,39376896,정상회원,수지구-풍덕천동,여,52.0,미신청,미수신,normal,50대,228,1,7071.900000000001,5
6068,39382464,정상회원,수지구-상현동,여,50.0,미신청,수신,normal,50대,1,78,1300821.0999999999,2
6069,393848768,정상회원,수지구-신봉동,여,46.0,신청,미수신,normal,40대,1,38,422225.50000000006,2
6070,393869184,정상회원,수지구-신봉동,여,48.0,미신청,미수신,normal,40대,65,1,976.4,1
6071,393980544,정상회원,수지구-동천동,여,72.0,미신청,미수신,normal,70대,170,4,16261.000000000002,4
6072,393986112,정상회원,수지구-풍덕천동,여,41.0,미신청,미수신,normal,40대,15,24,164682.7,2
6073,394155008,정상회원,수지구-동천동,여,48.0,미신청,미수신,normal,40대,0,12,139219.2,3
6074,394310912,정상회원,분당구-정자동,여,48.0,미신청,미수신,normal,40대,13,1,1987.2,1
6075,394912256,정상회원,수지구-풍덕천동,여,60.0,미신청,미수신,normal,60대,0,14,108092.2,3
6076,394984640,정상회원,기타-기타,여,50.0,신청,미수신,normal,50대,9,27,216065.4,2
6077,395010624,정상회원,기타-기타,여,50.0,미신청,미수신,normal,50대,117,1,8312.4,5
